code,market_symbol,name,rank,rank_change,his_rank_change,his_rank_change_rank,calc_time,market_all_count,rank_status,collected_at,industry_boards,primary_industry,exchange_industry,concept_boards,primary_concept,concept_count,is_tech,board_l1,board_l2,board_l3,board_path,all_tech_l2,all_tech_l3,tech_source_boards,classification_reason,classified_at,close,ret_1d,ret_5d,ret_20d,ma20_bias,volume_ratio_20,volatility_20,qlib_mom_5_rank,qlib_mom_20_rank,qlib_ma20_bias_rank,qlib_volume_rank,qlib_volatility_rank,qlib_factor_score,lumen_score,lumen_rating,lumen_signal_count,sector_ret_5d,sector_ret_20d,sector_trend_score,popularity_score,lumen_score_norm,combined_score,top_signals
300975,SZ300975,商络电子,406,-1.0,-228.0,3511.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,批发业,批发业,F 批发零售,华为汽车,华为汽车,1,True,科技,AI算力与数据中心,液冷温控,科技>AI算力与数据中心>液冷温控,AI算力与数据中心;半导体与先进封装;AI终端与消费电子;机器人与智能汽车,液冷温控;算力基础设施;芯片/半导体;AI终端;智能汽车,液冷服务器;东数西算(算力);MCU芯片;存储芯片;AI眼镜;汽车电子;汽车芯片,ths,2026-07-11T18:23:53,35.7,-0.04926764314247656,-0.15040456925273682,-0.07751937984496127,-0.1385446955346692,0.7949846133914176,0.0725170373467337,9.333333333333334,12.0,10.0,8.666666666666668,8.0,10.1,,no_data,0,-0.006113475127371593,0.26442732659931134,73.75,92.6763110307414,50.0,56.05,Eastmoney:hot_rank_score(92.7) | qlib:qlib_factor_score(10.1) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-38.0) | qlib:volume_ratio_20d(-41.3)
002436,SZ002436,兴森科技,168,0.0,-137.0,3126.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,军工航天;华为海思;国防军工;机器人概念;股权激励,军工航天,5,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;光通信与高速互联;半导体与先进封装;机器人与智能汽车;AI终端与消费电子;电子制造与通信设备,PCB;光模块/CPO;先进封装;芯片/半导体;机器人;消费电子;其他电子通信,共封装光学(CPO);PCB概念;先进封装;芯片概念;存储芯片;机器人概念;华为概念;industry_fallback,ths,2026-07-11T18:23:53,41.13,-0.07469066366704158,-0.11300409747681683,0.11918367346938785,-0.1173251496877481,0.8680551672910131,0.06393819387435667,15.333333333333332,52.666666666666664,12.666666666666668,15.333333333333332,20.666666666666668,26.27,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,96.98010849909583,50.0,55.26,Eastmoney:hot_rank_score(97.0) | qlib:qlib_factor_score(26.3) | qlib:momentum_20d(2.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-34.7)
000920,SZ000920,沃顿科技,196,0.0,666.0,904.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,C 制造业,信托重仓;参股金融;污水处理;海水淡化;盐湖提锂;金融参股,信托重仓,6,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,12.75,0.10008628127696295,-0.04850746268656714,-0.049925484351713845,-0.08207343412527002,0.5136742605257322,0.05817878491107307,38.0,18.0,19.333333333333332,1.3333333333333335,35.333333333333336,22.63,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,96.47377938517178,50.0,55.1,Eastmoney:hot_rank_score(96.5) | qlib:qlib_factor_score(22.6) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-32.0) | qlib:volume_ratio_20d(-48.7)
300274,SZ300274,阳光电源,97,0.0,99.0,2023.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,充电桩;光伏;光伏概念;皖江区域;股权激励;风电;风能,充电桩,7,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,114.79,-0.07434884283525522,-0.09012365250475585,-0.2177853492333901,-0.19304893094273168,1.2578128805168005,0.05068091931472334,24.0,3.3333333333333335,4.666666666666667,52.666666666666664,60.0,20.03,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,98.26401446654612,50.0,54.81,Eastmoney:hot_rank_score(98.3) | qlib:qlib_factor_score(20.0) | qlib:volume_ratio_20d(2.7) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-46.7)
300124,SZ300124,汇川技术,666,0.0,-69.0,2810.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,业绩预升;恒大概念;本月解禁;机器人概念;股权激励;节能环保,业绩预升,6,True,科技,机器人与智能汽车,智能汽车,科技>机器人与智能汽车>智能汽车,机器人与智能汽车,智能汽车,小米汽车,ths,2026-07-11T18:23:53,63.43,-0.013837064676616828,-0.12085932085932094,-0.08351394307181037,-0.05713245185697191,0.80939257385958,0.031174638547268648,12.666666666666668,10.666666666666668,28.000000000000004,10.0,92.66666666666666,18.73,,no_data,0,-0.02529154192660943,0.15592534471617414,55.5,87.9746835443038,50.0,54.63,Eastmoney:hot_rank_score(88.0) | qlib:qlib_factor_score(18.7) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-39.3) | qlib:volume_ratio_20d(-40.0)
600105,SH600105,永鼎股份,103,0.0,-37.0,2635.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,5G概念;专精特新;华为汽车;民营医院;超导概念,5G概念,5,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,49.04,-0.03197789182787203,-0.10067852558224832,-0.06269113149847094,-0.1635966707599944,1.054799902394335,0.06421677420370377,18.0,14.666666666666666,6.666666666666667,32.0,20.0,16.93,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,98.15551537070525,50.0,53.85,Eastmoney:hot_rank_score(98.2) | qlib:qlib_factor_score(16.9) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-18.0) | qlib:momentum_20d(-35.3)
002361,SZ002361,神剑股份,19,0.0,447.0,1207.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,3D打印;军工航天;军民融合;国防军工;民营银行;皖江区域,3D打印,6,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,12.73,0.10025929127052713,-0.10415200562983817,-0.27132226674298787,-0.09927120922663268,0.6258377854948877,0.048223500161935204,17.333333333333336,1.3333333333333335,14.666666666666666,4.0,69.33333333333334,12.6,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,99.67450271247739,50.0,53.21,Eastmoney:hot_rank_score(99.7) | qlib:qlib_factor_score(12.6) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-46.0) | qlib:momentum_20d(-48.7)
603906,SH603906,龙蟠科技,210,-1.0,44.0,2230.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,,,,0,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,22.16,-0.0999187652315191,-0.24368600682593855,-0.05218135158254911,-0.16837108062972606,1.2580068720442192,0.06154410948095401,1.3333333333333335,17.333333333333336,6.0,53.333333333333336,24.666666666666668,16.03,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,96.22061482820976,50.0,53.03,Eastmoney:hot_rank_score(96.2) | qlib:qlib_factor_score(16.0) | qlib:volume_ratio_20d(3.3) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-32.7)
600378,SH600378,昊华科技,145,0.0,0.0,2432.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,,国防军工;成渝特区;碳中和;碳交易;节能环保;页岩气,国防军工,6,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,60.58,-0.08489425981873122,-0.2029996053150902,-0.045984251968503975,-0.09659620474965502,0.9940600703879003,0.07076192429874714,3.3333333333333335,19.333333333333332,16.0,24.0,12.666666666666668,14.23,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,97.39602169981917,50.0,52.9,Eastmoney:hot_rank_score(97.4) | qlib:qlib_factor_score(14.2) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-26.0) | qlib:momentum_20d(-30.7)
300476,SZ300476,胜宏科技,110,0.0,39.0,2255.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;AI算力与数据中心;AI终端与消费电子;电子制造与通信设备,PCB;算力基础设施;AI终端;其他电子通信,人工锚点:胜宏科技;英伟达概念;AI PC;AI手机;industry_fallback,manual,2026-07-11T18:23:53,272.0,-0.08324907313784968,-0.11708377966046679,-0.1643111711933145,-0.16352733143691867,1.1731942744813868,0.050561186380296566,14.000000000000002,5.333333333333334,7.333333333333333,44.0,61.33333333333333,16.93,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,98.02893309222424,50.0,52.83,Eastmoney:hot_rank_score(98.0) | qlib:qlib_factor_score(16.9) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-6.0) | qlib:momentum_20d(-44.7)
600392,SH600392,盛和资源,324,-1.0,-11.0,2492.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,,低碳经济;重组概念,低碳经济,2,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子,消费电子,苹果概念,ths,2026-07-11T18:23:53,24.29,-0.022535211267605715,-0.16096718480138172,-0.03878116343490301,-0.1528172575554122,0.5514041316791336,0.05691794264690333,8.0,23.333333333333332,8.666666666666668,3.3333333333333335,40.666666666666664,13.67,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,94.15913200723327,50.0,51.79,Eastmoney:hot_rank_score(94.2) | qlib:qlib_factor_score(13.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-26.7) | qlib:volume_ratio_20d(-46.7)
002657,SZ002657,中科金财,283,0.0,242.0,1637.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,国产软件,国产软件,1,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,16.38,0.08982035928143706,-0.23743016759776547,-0.19508599508599522,-0.19662563146794843,1.2599141117526056,0.05834108107076271,2.0,4.0,3.3333333333333335,54.0,34.66666666666667,12.3,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,94.9005424954792,50.0,51.48,Eastmoney:hot_rank_score(94.9) | qlib:qlib_factor_score(12.3) | qlib:volume_ratio_20d(4.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-46.0)
301217,SZ301217,铜冠铜箔,313,-1.0,-79.0,2850.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;电子制造与通信设备,PCB;其他电子通信,PCB概念;industry_fallback,ths,2026-07-11T18:23:53,132.09,-0.05433848797250862,-0.14576731552738786,0.03211439287388651,-0.1941530493031428,0.8076588566289455,0.0774761278495354,10.0,35.333333333333336,4.0,9.333333333333334,4.666666666666667,16.03,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,94.35804701627487,50.0,51.27,Eastmoney:hot_rank_score(94.4) | qlib:qlib_factor_score(16.0) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-14.7) | qlib:volume_ratio_20d(-40.7)
600869,SH600869,XD远东股,498,-1.0,-72.0,2823.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,军民融合;参股金融;本月解禁;特斯拉;电商概念;碳纤维;锂电池;风电,军民融合,8,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联,铜缆高速连接,铜缆高速连接,ths,2026-07-11T18:23:53,22.38,-0.0307492420961456,-0.2133567662565905,-0.2413559322033899,-0.2811370754035173,0.9482031972804404,0.05330332542503656,2.666666666666667,2.0,0.6666666666666667,20.666666666666668,51.33333333333333,7.2,,no_data,0,-0.030512011677835793,0.13132519705344103,47.75,91.01265822784809,50.0,51.22,Eastmoney:hot_rank_score(91.0) | qlib:qlib_factor_score(7.2) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-29.3) | qlib:momentum_20d(-48.0)
603773,SH603773,沃格光电,252,0.0,-29.0,2595.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,钙钛矿,钙钛矿,1,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装;电子制造与通信设备,半导体设备材料;其他电子通信,光刻机;industry_fallback,ths,2026-07-11T18:23:53,118.14,-0.05939490445859863,-0.1382932166301969,-0.1528753764520293,-0.20455425345322698,1.0509466493527981,0.0593111640088818,10.666666666666668,6.0,2.666666666666667,30.666666666666664,32.0,11.73,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,95.46112115732369,50.0,50.82,Eastmoney:hot_rank_score(95.5) | qlib:qlib_factor_score(11.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-19.3) | qlib:momentum_20d(-44.0)
002421,SZ002421,达实智能,556,-1.0,276.0,1549.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,业绩预升;建筑节能;碳中和;股权激励;节能环保;重组概念,业绩预升,6,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,3.15,0.022727272727272707,-0.059701492537313494,-0.35582822085889565,-0.13211186113789786,0.5222275038047883,0.048728840055537924,32.0,0.6666666666666667,10.666666666666668,2.0,68.0,15.63,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,89.96383363471972,50.0,50.75,Eastmoney:hot_rank_score(90.0) | qlib:qlib_factor_score(15.6) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-48.0) | qlib:momentum_20d(-49.3)
000657,SZ000657,中钨高新,250,-1.0,-49.0,2699.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,C 制造业,海南自贸,海南自贸,1,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造,PCB,PCB概念,ths,2026-07-11T18:23:53,74.71,-0.016844321621265923,-0.16431767337807623,-0.03909967845659168,-0.17659052709888956,0.7863790155543607,0.0595395430513335,7.333333333333333,22.0,5.333333333333334,8.0,30.666666666666664,12.6,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,95.49728752260398,50.0,50.64,Eastmoney:hot_rank_score(95.5) | qlib:qlib_factor_score(12.6) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-28.0) | qlib:volume_ratio_20d(-42.0)
000795,SZ000795,英洛华,1055,0.0,91.0,2055.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,C 制造业,专精特新;重组概念,专精特新,2,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子,消费电子,苹果概念,ths,2026-07-11T18:23:53,8.62,0.03233532934131733,-0.11408016443987679,-0.05689277899343559,-0.06619001191636886,0.6886512884329226,0.043759432001016216,14.666666666666666,16.0,26.666666666666668,4.666666666666667,78.66666666666666,19.17,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,80.94032549728752,50.0,48.82,Eastmoney:hot_rank_score(80.9) | qlib:qlib_factor_score(19.2) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-34.0) | qlib:volume_ratio_20d(-45.3)
